,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
2628,2,1,5,2,1,1,0,1,0,1,-1,-1,1,-1
2629,2,0,5,0,2,1,1,1,0,-1,1,-1,1,-1
2630,2,1,4,0,2,1,0,1,0,-1,1,-1,-1,1
2631,3,1,5,1,1,1,0,1,0,-1,1,-1,1,-1
2632,3,3,4,1,1,1,1,2,0,-1,1,-1,1,-1
2633,3,0,3,0,2,0,0,1,0,-1,1,-1,1,-1
2634,2,0,7,2,2,0,0,2,0,-1,-1,1,-1,1
2635,3,0,3,2,2,1,0,1,0,-1,-1,1,1,-1
2636,1,0,4,2,1,1,0,1,0,-1,-1,1,1,-1
2637,4,3,6,2,3,1,0,2,1,-1,1,-1,-1,1
2638,3,1,3,2,2,1,1,2,0,-1,1,-1,-1,1
2639,2,2,4,0,2,1,1,1,0,-1,1,-1,-1,1
2640,4,0,6,0,2,1,1,1,0,1,-1,-1,-1,1
2641,3,1,6,0,2,0,1,1,0,1,-1,-1,1,-1
2642,1,1,5,0,2,1,0,2,0,-1,1,-1,-1,1
2643,2,1,4,3,2,0,0,1,0,-1,-1,1,-1,1
2644,2,0,5,0,2,1,0,1,0,-1,1,-1,1,-1
2645,2,1,5,0,2,1,0,2,0,-1,1,-1,-1,1
2646,2,0,6,2,2,1,0,2,0,1,-1,-1,-1,1
2647,3,1,5,2,1,0,0,2,0,-1,1,-1,1,-1
2648,2,1,2,2,1,0,0,2,0,1,-1,-1,1,-1
2649,3,1,3,3,2,1,1,1,0,-1,1,-1,1,-1
2650,2,2,3,2,2,0,1,2,0,1,-1,-1,-1,1
2651,1,0,3,3,2,1,1,1,0,-1,1,-1,-1,1
2652,4,0,5,2,1,1,0,1,1,-1,1,-1,1,-1
2653,1,0,5,0,2,1,0,2,0,-1,1,-1,1,-1
2654,3,1,5,2,2,1,0,2,0,-1,1,-1,-1,1
2655,4,0,6,2,2,1,1,2,0,-1,-1,1,1,-1
2656,2,0,3,2,1,0,0,2,0,-1,1,-1,1,-1
2657,3,1,4,0,2,0,0,1,0,-1,1,-1,1,-1
2658,2,1,6,2,1,0,0,1,1,-1,-1,1,-1,1
2659,2,0,5,2,2,0,0,2,0,-1,1,-1,-1,1
2660,3,1,3,0,2,0,0,2,0,1,-1,-1,-1,1
2661,3,1,4,1,1,1,0,2,1,-1,1,-1,1,-1
2662,4,1,4,2,3,1,0,2,1,-1,-1,1,-1,1
2663,3,1,7,2,1,1,1,2,0,1,-1,-1,1,-1
2664,3,0,3,0,2,1,0,1,0,-1,1,-1,1,-1
2665,4,1,4,3,1,1,1,1,0,-1,-1,1,1,-1
2666,3,0,5,1,1,1,0,2,0,-1,1,-1,-1,1
2667,2,0,4,1,2,0,1,1,0,-1,-1,1,-1,1
2668,4,73,5,0,2,1,1,1,0,-1,1,-1,1,-1
2669,3,2,5,2,2,0,1,1,0,-1,1,-1,1,-1
2670,3,3,6,1,2,1,1,1,0,-1,1,-1,-1,1
2671,2,1,6,2,1,1,0,1,0,1,-1,-1,1,-1
2672,3,1,2,0,2,1,1,1,0,-1,1,-1,-1,1
2673,2,0,5,0,2,0,0,1,0,-1,1,-1,-1,1
2674,4,0,4,2,2,1,1,2,0,-1,-1,1,-1,1
2675,2,1,2,0,1,1,1,2,0,-1,1,-1,1,-1
2676,1,0,3,3,1,1,1,1,0,1,-1,-1,1,-1
2677,2,2,2,0,3,0,0,1,1,-1,1,-1,-1,1
2678,2,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
2679,3,0,3,3,1,1,1,2,0,-1,-1,1,-1,1
2680,3,0,4,1,2,0,0,1,0,-1,-1,1,1,-1
2681,504,1,5,2,2,1,0,2,0,-1,-1,1,-1,1
2682,2,1,5,1,1,1,1,2,1,1,-1,-1,-1,1
2683,2,0,4,1,1,0,0,2,0,1,-1,-1,1,-1
2684,3,0,5,1,1,0,0,2,0,-1,1,-1,-1,1
2685,4,1,5,2,2,1,1,2,0,-1,-1,1,1,-1
2686,3,1,6,1,2,1,0,1,0,-1,-1,1,1,-1
2687,2,1,5,2,2,0,1,2,0,-1,-1,1,1,-1
2688,3,2,4,3,1,1,0,2,1,-1,1,-1,1,-1
2689,2,0,3,0,2,1,0,2,0,1,-1,-1,1,-1
2690,3,1,4,0,2,1,0,2,0,-1,1,-1,1,-1
2691,2,1,6,2,1,1,0,2,0,1,-1,-1,1,-1
2692,2,0,4,0,2,1,0,2,0,1,-1,-1,-1,1
2693,4,0,5,0,1,1,0,1,0,-1,1,-1,-1,1
2694,3,1,5,0,1,0,0,1,1,-1,1,-1,-1,1
2695,4,1,6,0,2,1,0,2,0,1,-1,-1,-1,1
2696,4,1,3,0,2,0,0,1,0,1,-1,-1,1,-1
2697,4,0,5,1,2,0,0,1,1,-1,1,-1,1,-1
2698,2,2,3,2,1,1,0,1,1,-1,-1,1,1,-1
2699,3,0,6,0,2,1,0,2,0,-1,1,-1,1,-1
2700,4,1,2,2,1,0,1,1,0,-1,1,-1,1,-1
2701,4,0,6,0,2,1,0,1,0,1,-1,-1,-1,1
2702,2,0,5,2,1,1,1,1,0,1,-1,-1,1,-1
2703,3,1,5,0,2,0,0,1,0,-1,1,-1,1,-1
2704,480,1,7,0,1,1,0,2,1,-1,1,-1,1,-1
2705,2,1,6,2,1,1,0,2,1,-1,1,-1,-1,1
2706,3,1,5,2,2,1,0,1,0,-1,-1,1,1,-1
2707,4,0,5,0,2,1,1,2,0,-1,1,-1,1,-1
2708,1,0,3,1,1,1,1,2,0,-1,1,-1,1,-1
2709,2,2,4,2,1,1,0,2,1,-1,1,-1,-1,1
2710,2,1,3,2,1,1,0,1,0,-1,1,-1,-1,1
2711,4,2,4,0,2,1,0,2,0,-1,1,-1,-1,1
2712,3,2,6,3,2,1,1,1,0,-1,1,-1,1,-1
2713,3,1,4,0,2,1,1,2,0,1,-1,-1,-1,1
2714,1,1,5,1,2,1,0,1,1,1,-1,-1,1,-1
2715,2,1,4,0,2,0,0,1,0,1,-1,-1,1,-1
2716,4,1,4,0,2,0,1,2,0,1,-1,-1,-1,1
2717,4,3,5,2,1,1,1,2,0,-1,1,-1,-1,1
2718,3,1,2,1,2,1,0,1,0,1,-1,-1,1,-1
2719,2,1,6,1,1,1,1,2,0,-1,1,-1,1,-1
2720,2,1,3,0,2,0,1,2,0,-1,1,-1,-1,1
2721,2,0,7,0,1,0,1,2,0,-1,1,-1,1,-1
2722,4,3,4,0,3,1,1,1,0,-1,1,-1,1,-1
2723,4,1,6,2,2,0,0,2,0,-1,-1,1,-1,1
2724,3,1,5,2,2,1,0,1,0,1,-1,-1,1,-1
2725,4,1,5,3,1,1,1,2,0,-1,1,-1,1,-1
2726,2,2,4,2,1,0,1,1,1,-1,-1,1,1,-1
2727,3,2,6,2,1,0,1,1,1,-1,1,-1,1,-1
2728,3,0,5,0,1,0,1,1,0,-1,1,-1,-1,1
2729,1,1,5,0,2,0,0,2,0,1,-1,-1,1,-1
2730,2,0,4,0,2,0,0,2,0,-1,1,-1,-1,1
2731,2,1,3,0,1,1,1,1,1,1,-1,-1,1,-1
2732,2,1,4,2,1,1,0,2,0,-1,1,-1,-1,1
2733,2,0,4,0,2,0,1,2,0,1,-1,-1,1,-1
2734,1,1,5,2,1,1,1,1,0,1,-1,-1,1,-1
2735,3,1,7,2,1,0,1,1,0,-1,1,-1,1,-1
2736,3,2,6,2,1,1,0,2,1,-1,-1,1,-1,1
2737,3,1,4,0,1,1,0,1,0,-1,-1,1,1,-1
2738,1,1,3,3,1,1,1,2,1,1,-1,-1,-1,1
2739,1,1,6,0,1,1,0,2,0,-1,1,-1,-1,1
2740,3,1,3,1,2,1,0,1,0,1,-1,-1,-1,1
2741,2,1,5,1,2,1,0,2,1,1,-1,-1,-1,1
2742,3,1,5,2,1,0,0,2,0,1,-1,-1,1,-1
2743,2,2,6,3,1,1,0,1,1,1,-1,-1,1,-1
2744,3,1,6,1,2,1,1,1,0,-1,-1,1,1,-1
2745,3,1,4,0,2,1,0,2,0,-1,1,-1,1,-1
2746,4,1,3,3,1,1,0,2,0,-1,-1,1,-1,1
2747,2,0,5,2,1,1,1,1,0,-1,1,-1,1,-1
2748,2,1,3,3,1,1,1,2,1,-1,1,-1,1,-1
2749,2,1,3,0,2,1,1,1,0,-1,1,-1,1,-1
2750,2,1,6,0,2,1,0,2,0,1,-1,-1,1,-1
2751,2,1,4,2,1,1,1,1,0,-1,1,-1,1,-1
2752,4,0,5,2,1,0,1,2,0,-1,-1,1,-1,1
2753,3,0,5,0,2,1,1,2,0,-1,1,-1,1,-1
2754,3,1,5,0,1,1,1,2,0,-1,1,-1,-1,1
2755,3,1,5,0,2,0,0,1,0,1,-1,-1,-1,1
2756,2,1,5,0,1,1,1,1,0,1,-1,-1,-1,1
2757,4,2,4,0,2,1,1,1,0,-1,1,-1,-1,1
2758,4,0,7,2,1,0,0,1,0,-1,1,-1,1,-1
2759,1,0,5,0,2,0,1,1,0,-1,1,-1,-1,1
2760,4,1,4,3,2,0,0,1,1,1,-1,-1,1,-1
2761,3,0,3,0,2,0,0,1,0,-1,1,-1,1,-1
2762,2,0,4,1,1,1,0,2,0,-1,1,-1,-1,1
2763,1,1,3,2,1,0,1,1,0,1,-1,-1,-1,1
2764,1,1,4,0,1,1,1,2,0,-1,1,-1,-1,1
2765,4,1,5,2,1,0,1,2,0,-1,-1,1,-1,1
2766,2,0,4,1,3,1,0,1,1,1,-1,-1,-1,1
2767,3,0,4,0,2,0,1,2,0,1,-1,-1,1,-1
2768,3,1,4,2,1,1,0,2,0,-1,-1,1,-1,1
2769,4,1,7,0,1,1,0,1,1,-1,1,-1,1,-1
2770,2,3,4,2,1,1,0,2,1,-1,-1,1,1,-1
2771,3,0,3,2,1,1,1,1,0,-1,1,-1,1,-1
2772,3,2,4,1,1,0,1,1,0,1,-1,-1,1,-1
2773,3,2,5,2,1,0,0,2,1,-1,1,-1,1,-1
2774,3,1,3,0,2,1,1,2,0,-1,1,-1,-1,1
2775,4,1,4,2,1,1,1,1,0,1,-1,-1,1,-1
2776,2,1,4,0,2,1,1,1,0,-1,1,-1,1,-1
2777,1,1,4,2,2,0,0,2,0,-1,1,-1,1,-1
2778,1,1,4,2,1,1,1,1,1,-1,-1,1,1,-1
2779,3,1,5,2,1,1,1,1,0,-1,1,-1,1,-1
2780,2,2,5,0,2,1,1,2,0,-1,1,-1,1,-1
2781,1,1,7,2,2,1,1,1,0,-1,-1,1,-1,1
2782,2,3,6,0,2,1,1,2,0,-1,1,-1,-1,1
2783,2,1,6,2,2,1,0,1,0,-1,-1,1,1,-1
2784,2,0,5,3,2,1,0,1,0,-1,1,-1,-1,1
2785,4,1,5,1,1,1,1,1,0,1,-1,-1,1,-1
2786,2,0,3,3,1,1,0,1,0,-1,1,-1,-1,1
2787,2,0,4,1,2,0,1,1,0,-1,1,-1,-1,1
2788,3,1,3,0,1,0,1,2,1,-1,1,-1,-1,1
2789,4,0,3,1,1,1,1,2,0,-1,-1,1,-1,1
2790,1,2,5,1,2,0,1,1,0,-1,1,-1,1,-1
2791,2,1,5,0,2,1,1,2,0,-1,1,-1,-1,1
2792,1,1,4,2,1,0,0,2,0,-1,-1,1,-1,1
2793,499,1,4,2,2,1,1,2,1,-1,-1,1,1,-1
2794,2,1,3,3,1,1,1,2,0,-1,1,-1,1,-1
2795,2,0,5,2,1,0,0,1,0,-1,1,-1,1,-1
2796,485,1,3,2,2,1,1,2,0,-1,-1,1,1,-1
2797,3,1,2,0,1,0,0,1,0,-1,1,-1,1,-1
2798,2,2,4,3,1,1,1,1,0,-1,-1,1,1,-1
2799,2,1,6,0,2,0,0,1,0,1,-1,-1,1,-1
2800,1,1,5,2,1,0,1,1,0,-1,-1,1,1,-1
2801,2,2,5,2,2,1,0,2,1,-1,-1,1,-1,1
2802,3,1,3,2,2,0,1,2,0,-1,1,-1,1,-1
2803,1,1,5,2,1,0,0,1,1,1,-1,-1,1,-1
2804,2,1,3,2,1,1,0,2,1,-1,-1,1,-1,1
2805,3,1,7,0,1,1,1,2,1,-1,1,-1,-1,1
2806,2,0,5,0,2,1,0,2,0,1,-1,-1,-1,1
2807,2,0,5,3,1,1,0,1,0,1,-1,-1,1,-1
2808,3,1,5,2,1,1,0,2,0,-1,-1,1,1,-1
2809,3,1,5,2,1,0,1,2,0,1,-1,-1,1,-1
2810,2,1,4,0,2,1,1,2,0,1,-1,-1,-1,1
2811,3,0,5,0,2,1,0,2,0,1,-1,-1,1,-1
2812,2,0,5,0,2,1,1,2,0,1,-1,-1,-1,1
2813,2,1,5,2,1,0,0,2,1,-1,-1,1,-1,1
2814,2,1,6,2,1,1,0,1,0,-1,1,-1,-1,1
2815,3,1,4,0,2,1,0,2,0,-1,1,-1,-1,1
2816,3,1,4,1,1,1,0,2,0,1,-1,-1,1,-1
2817,3,1,4,2,1,0,0,2,0,-1,1,-1,-1,1
2818,1,2,3,0,3,1,1,2,1,-1,1,-1,1,-1
2819,1,1,4,2,1,1,0,2,0,-1,1,-1,-1,1
2820,3,0,3,2,1,1,1,1,0,1,-1,-1,1,-1
2821,1,2,5,0,4,1,1,1,1,1,-1,-1,-1,1
2822,2,0,4,0,2,1,1,2,0,-1,1,-1,-1,1
2823,1,2,3,2,3,1,0,1,1,-1,-1,1,-1,1
2824,1,2,6,0,2,0,0,2,1,-1,1,-1,1,-1
2825,4,2,6,2,3,0,0,2,1,-1,-1,1,1,-1
2826,4,1,5,1,2,1,0,1,0,-1,1,-1,-1,1
2827,1,1,6,3,2,0,0,2,0,-1,-1,1,1,-1
2828,4,1,3,0,2,1,1,1,0,1,-1,-1,1,-1
2829,3,0,3,1,2,0,0,1,0,-1,-1,1,1,-1
2830,1,1,5,0,2,1,1,1,0,-1,1,-1,1,-1
2831,2,1,3,2,1,1,0,2,0,-1,-1,1,-1,1
2832,4,1,5,3,1,1,0,1,1,-1,1,-1,1,-1
2833,3,2,4,0,2,1,1,1,0,1,-1,-1,-1,1
2834,2,0,5,2,2,1,0,1,0,-1,-1,1,1,-1
2835,3,1,6,2,2,0,0,2,0,-1,1,-1,1,-1
2836,3,0,5,2,2,1,1,2,0,-1,-1,1,1,-1
2837,3,0,4,0,2,1,0,1,0,-1,1,-1,-1,1
2838,3,1,5,1,2,1,0,2,0,1,-1,-1,-1,1
2839,2,2,7,0,2,1,1,2,1,1,-1,-1,-1,1
2840,495,2,5,0,2,1,1,2,0,-1,1,-1,1,-1
2841,4,0,5,2,1,1,1,2,0,-1,1,-1,1,-1
2842,2,0,5,1,2,1,0,2,0,-1,1,-1,1,-1
2843,2,0,5,0,2,1,0,2,0,1,-1,-1,-1,1
2844,3,1,5,0,2,1,0,2,0,-1,1,-1,1,-1
2845,2,0,5,2,1,0,1,1,1,-1,-1,1,1,-1
2846,3,0,3,0,1,1,1,2,0,-1,1,-1,1,-1
2847,2,2,5,2,2,1,0,1,0,-1,-1,1,-1,1
2848,3,1,3,2,1,1,1,1,0,1,-1,-1,1,-1
2849,4,1,6,2,1,0,0,2,0,-1,-1,1,1,-1
2850,3,1,6,3,1,1,0,2,0,-1,-1,1,-1,1
2851,2,0,3,2,2,1,1,2,0,-1,1,-1,1,-1
2852,4,1,3,0,2,1,0,1,0,1,-1,-1,1,-1
2853,2,2,5,2,2,1,1,1,0,-1,1,-1,-1,1
2854,2,1,3,2,1,1,1,1,1,-1,-1,1,1,-1
2855,3,1,4,2,2,1,0,2,0,-1,1,-1,1,-1
2856,3,0,3,0,2,1,0,2,0,1,-1,-1,1,-1
2857,1,0,6,2,1,0,0,1,0,-1,-1,1,1,-1
2858,1,0,4,0,2,1,0,2,0,1,-1,-1,1,-1
2859,2,0,6,2,2,1,0,2,0,-1,-1,1,1,-1
2860,498,0,3,1,2,1,1,1,0,-1,-1,1,1,-1
2861,2,1,4,0,2,1,0,2,0,1,-1,-1,1,-1
2862,2,1,5,0,2,1,1,2,0,-1,1,-1,-1,1
2863,2,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
2864,3,1,7,0,1,1,0,2,1,-1,1,-1,1,-1
2865,3,0,5,0,2,1,1,1,0,-1,1,-1,1,-1
2866,4,1,6,2,1,1,0,2,1,-1,-1,1,-1,1
2867,1,0,4,0,2,1,1,2,0,-1,1,-1,-1,1
2868,3,0,4,0,1,1,0,1,0,-1,1,-1,-1,1
2869,2,0,6,2,2,1,1,2,0,-1,1,-1,-1,1
2870,1,0,6,2,2,1,1,2,0,-1,1,-1,-1,1
2871,2,2,4,1,1,1,0,1,1,-1,1,-1,-1,1
2872,1,1,5,0,1,1,1,1,1,-1,1,-1,1,-1
2873,4,0,5,0,2,1,0,2,0,-1,1,-1,-1,1
2874,2,1,3,0,2,1,1,2,0,1,-1,-1,1,-1
2875,2,2,3,0,1,1,1,1,1,-1,1,-1,-1,1
2876,3,1,4,0,1,0,0,2,1,-1,1,-1,1,-1
2877,2,0,6,0,1,1,0,1,0,-1,1,-1,-1,1
2878,3,1,6,3,1,1,0,1,0,-1,-1,1,-1,1
2879,3,1,4,1,1,1,1,1,0,-1,1,-1,1,-1
2880,2,1,6,1,2,1,0,1,0,-1,-1,1,1,-1
2881,2,1,5,2,1,0,0,1,0,-1,1,-1,1,-1
2882,1,1,5,1,1,1,1,2,0,1,-1,-1,-1,1
2883,3,2,4,2,3,1,1,1,1,-1,-1,1,-1,1
2884,3,0,4,2,1,1,1,1,0,-1,1,-1,-1,1
2885,2,1,7,0,2,1,1,2,0,1,-1,-1,1,-1
2886,2,0,7,1,1,1,0,1,0,1,-1,-1,-1,1
2887,4,1,7,1,1,1,0,1,0,-1,1,-1,-1,1
2888,2,1,5,3,1,1,1,2,0,-1,-1,1,-1,1
2889,1,0,3,1,1,1,1,1,0,-1,1,-1,1,-1
2890,3,3,4,0,2,1,0,1,1,1,-1,-1,1,-1
2891,4,3,5,2,2,1,1,1,0,-1,-1,1,1,-1
2892,2,1,5,1,2,1,1,2,0,-1,-1,1,1,-1
2893,1,1,4,2,1,1,0,1,0,-1,1,-1,1,-1
2894,4,1,3,0,2,0,0,2,0,-1,1,-1,-1,1
2895,2,1,2,2,1,1,1,2,0,-1,-1,1,1,-1
2896,4,2,7,0,2,1,0,2,0,-1,1,-1,-1,1
2897,2,1,5,1,1,1,0,1,0,1,-1,-1,-1,1
2898,1,0,4,0,1,1,0,2,0,-1,1,-1,1,-1
2899,1,2,5,0,2,0,1,2,1,-1,1,-1,-1,1
2900,3,1,3,2,1,0,0,1,0,1,-1,-1,-1,1
2901,1,1,5,0,1,1,1,2,0,-1,1,-1,-1,1
2902,2,1,5,2,1,1,0,2,0,-1,1,-1,1,-1
2903,2,2,5,2,2,1,0,2,0,-1,1,-1,1,-1
2904,2,1,4,0,1,1,0,2,0,-1,1,-1,-1,1
2905,3,1,4,0,2,1,1,2,0,-1,1,-1,1,-1
2906,3,1,6,1,2,1,1,1,0,-1,-1,1,1,-1
2907,3,0,5,3,2,0,0,1,0,1,-1,-1,-1,1
2908,2,2,7,2,2,1,1,2,1,-1,-1,1,-1,1
2909,3,1,6,1,1,1,0,2,0,1,-1,-1,1,-1
2910,3,0,5,3,1,0,0,2,0,1,-1,-1,1,-1
2911,2,1,3,0,2,1,0,2,0,-1,1,-1,-1,1
2912,1,1,5,1,1,1,0,1,0,-1,1,-1,1,-1
2913,1,1,6,3,2,1,1,1,0,-1,-1,1,1,-1
2914,2,1,5,2,1,1,1,2,0,1,-1,-1,1,-1
2915,2,1,3,2,1,0,1,2,0,-1,-1,1,1,-1
2916,4,2,4,2,1,1,0,1,1,-1,-1,1,1,-1
2917,4,1,6,2,1,1,1,1,0,-1,1,-1,-1,1
2918,3,1,3,3,2,0,1,1,0,-1,-1,1,1,-1
2919,1,1,5,0,2,1,0,1,0,-1,1,-1,1,-1
2920,2,1,7,2,2,1,1,2,0,1,-1,-1,-1,1
2921,1,1,2,0,1,0,0,1,0,-1,1,-1,1,-1
2922,3,0,2,2,1,0,1,2,0,-1,1,-1,-1,1
2923,3,0,3,3,1,0,0,2,0,-1,1,-1,1,-1
2924,1,1,6,0,2,1,1,1,0,1,-1,-1,-1,1
2925,3,1,6,1,2,1,0,1,0,-1,1,-1,1,-1
2926,4,1,3,2,1,1,0,1,1,-1,1,-1,-1,1
2927,4,0,4,2,2,1,1,2,0,-1,-1,1,1,-1
2928,3,0,6,0,2,0,1,2,0,-1,1,-1,-1,1
2929,2,2,5,0,1,0,1,1,0,1,-1,-1,1,-1
2930,1,1,5,0,1,1,1,1,0,1,-1,-1,-1,1
2931,3,0,3,1,1,1,0,2,0,-1,-1,1,-1,1
2932,2,1,3,2,1,0,1,1,0,-1,1,-1,1,-1
2933,3,2,4,0,2,0,0,1,0,-1,1,-1,1,-1
2934,3,1,3,0,2,1,0,1,0,-1,1,-1,-1,1
2935,2,0,6,2,1,1,1,2,0,1,-1,-1,1,-1
2936,3,0,6,1,1,1,1,2,0,-1,1,-1,-1,1
2937,3,1,7,2,1,1,0,1,1,-1,1,-1,-1,1
2938,2,1,5,2,2,1,0,1,0,-1,-1,1,-1,1
2939,4,1,3,2,1,1,0,2,0,1,-1,-1,-1,1
2940,3,1,5,3,1,1,1,1,0,-1,1,-1,-1,1
2941,4,0,4,0,2,1,1,2,0,-1,1,-1,1,-1
2942,1,1,6,2,1,0,0,1,0,1,-1,-1,-1,1
2943,3,0,6,2,2,1,1,1,0,-1,-1,1,1,-1
2944,3,0,7,1,1,1,1,1,0,-1,-1,1,-1,1
2945,1,0,4,3,1,1,0,1,0,-1,1,-1,1,-1
2946,1,1,5,2,2,0,0,2,0,-1,1,-1,1,-1
2947,2,0,6,2,1,1,1,2,1,-1,-1,1,-1,1
2948,2,1,4,2,2,0,1,2,0,1,-1,-1,1,-1
2949,2,1,3,3,1,1,1,1,0,-1,1,-1,1,-1
2950,3,0,3,3,2,1,0,2,0,-1,1,-1,1,-1
2951,3,3,7,2,1,0,1,1,0,-1,1,-1,-1,1
2952,2,1,3,0,1,1,1,2,0,-1,1,-1,1,-1
2953,3,2,4,3,2,1,1,1,0,-1,1,-1,1,-1
2954,1,0,5,0,2,1,1,1,0,-1,1,-1,-1,1
2955,2,2,3,3,1,0,1,1,0,1,-1,-1,1,-1
2956,3,1,5,0,1,0,1,2,0,-1,1,-1,1,-1
2957,3,1,4,0,2,1,1,1,0,-1,1,-1,1,-1
2958,2,0,5,1,1,1,1,1,0,1,-1,-1,-1,1
2959,3,0,3,0,1,1,0,2,0,-1,1,-1,1,-1
2960,3,0,3,0,2,1,0,1,0,-1,1,-1,1,-1
2961,1,1,3,3,1,1,0,1,0,-1,1,-1,1,-1
2962,3,3,3,2,1,1,1,2,1,1,-1,-1,1,-1
2963,2,0,7,3,1,0,1,1,0,-1,1,-1,-1,1
2964,2,2,5,3,2,1,0,2,0,-1,1,-1,1,-1
2965,3,1,5,2,2,1,0,2,1,-1,-1,1,-1,1
2966,2,2,4,2,1,0,1,1,1,-1,-1,1,1,-1
2967,2,0,5,0,2,1,0,1,0,-1,1,-1,-1,1
2968,2,1,4,1,1,1,1,1,0,-1,1,-1,-1,1
2969,4,1,5,2,1,1,0,1,0,-1,1,-1,1,-1
2970,3,1,7,3,1,1,0,2,0,1,-1,-1,1,-1
2971,3,1,4,2,1,1,0,2,1,-1,-1,1,-1,1
2972,2,1,7,2,2,1,1,1,0,-1,-1,1,1,-1
2973,2,1,5,0,2,0,0,2,0,-1,1,-1,-1,1
2974,1,1,4,2,1,1,0,1,0,-1,-1,1,-1,1
2975,2,1,4,2,1,1,0,1,1,1,-1,-1,1,-1
2976,3,1,6,0,2,1,0,1,0,1,-1,-1,1,-1
2977,2,0,6,0,1,0,1,1,0,-1,1,-1,-1,1
2978,2,0,4,2,1,1,0,2,0,-1,1,-1,1,-1
2979,2,0,6,0,2,1,0,2,0,-1,1,-1,-1,1
2980,1,1,6,0,2,1,0,2,0,-1,1,-1,-1,1
2981,3,0,3,0,2,1,0,1,0,-1,1,-1,-1,1
2982,2,3,3,2,2,1,1,2,0,1,-1,-1,1,-1
2983,2,2,6,1,1,1,1,1,0,-1,1,-1,1,-1
2984,4,1,5,2,1,0,0,2,1,-1,-1,1,-1,1
2985,1,1,4,3,2,1,1,1,1,-1,1,-1,1,-1
2986,2,2,3,1,1,0,0,1,1,-1,-1,1,1,-1
2987,4,2,2,0,1,1,0,1,1,1,-1,-1,-1,1
2988,3,1,5,3,1,1,1,2,0,-1,-1,1,1,-1
2989,4,1,5,1,1,1,0,2,0,-1,-1,1,-1,1
2990,4,1,4,2,1,1,1,1,0,-1,1,-1,-1,1
2991,2,1,3,0,2,1,1,2,0,1,-1,-1,1,-1
2992,2,1,5,0,2,1,0,1,0,-1,1,-1,-1,1
2993,3,1,4,2,2,0,1,1,0,1,-1,-1,-1,1
2994,3,0,4,2,1,1,1,1,0,-1,1,-1,1,-1
2995,3,1,5,0,2,1,0,1,0,-1,1,-1,1,-1
2996,3,0,5,3,1,0,1,1,0,-1,1,-1,1,-1
2997,4,0,7,0,2,1,1,1,0,1,-1,-1,1,-1
2998,3,0,6,2,2,0,1,2,0,-1,1,-1,-1,1
2999,1,2,3,2,2,0,1,2,1,-1,-1,1,-1,1
3000,3,1,3,0,2,1,1,2,0,1,-1,-1,-1,1
3001,1,1,7,1,3,1,1,2,1,-1,1,-1,1,-1
3002,2,0,3,0,2,1,1,1,0,-1,1,-1,1,-1
3003,2,1,3,0,2,1,1,1,0,-1,1,-1,1,-1
3004,4,1,4,3,2,0,0,1,0,-1,1,-1,1,-1
3005,4,0,2,0,2,0,1,2,0,-1,1,-1,1,-1
3006,4,1,5,2,2,1,0,2,0,1,-1,-1,-1,1
3007,4,0,3,0,2,1,1,2,0,-1,1,-1,-1,1
3008,4,0,3,2,2,1,0,1,0,-1,1,-1,1,-1
3009,2,2,3,1,1,1,1,1,0,1,-1,-1,-1,1
3010,3,1,5,2,2,0,0,2,1,1,-1,-1,-1,1
3011,2,0,3,0,2,0,1,1,0,-1,1,-1,-1,1
3012,1,1,5,0,2,0,0,1,0,1,-1,-1,1,-1
3013,2,2,3,0,2,1,1,1,0,1,-1,-1,-1,1
3014,1,0,5,2,1,1,0,2,0,-1,1,-1,1,-1
3015,1,0,6,0,2,0,0,1,0,-1,1,-1,1,-1
3016,2,1,2,2,1,0,1,1,1,-1,-1,1,1,-1
3017,2,1,6,3,2,1,0,2,0,1,-1,-1,-1,1
3018,3,1,6,2,1,1,1,2,1,-1,1,-1,-1,1
3019,3,0,5,1,1,0,0,2,0,-1,1,-1,1,-1
3020,3,2,5,0,1,1,1,1,0,-1,1,-1,-1,1
3021,3,1,3,2,1,0,1,1,0,-1,1,-1,1,-1
3022,2,1,5,1,2,1,1,2,1,1,-1,-1,-1,1
3023,2,1,5,0,2,1,0,2,0,-1,1,-1,-1,1
3024,4,1,5,2,2,1,1,1,0,-1,1,-1,1,-1
3025,2,1,6,2,1,1,1,2,1,-1,-1,1,-1,1
3026,2,0,5,0,2,1,1,2,0,-1,1,-1,-1,1
3027,3,1,3,1,2,1,1,2,0,-1,-1,1,1,-1
3028,2,2,5,1,1,1,0,1,1,-1,-1,1,-1,1
3029,2,3,3,0,1,0,1,1,0,-1,1,-1,1,-1
3030,2,1,6,0,1,1,1,2,0,-1,-1,1,1,-1
3031,3,1,5,2,1,1,1,2,0,-1,1,-1,1,-1
3032,3,1,7,3,2,1,0,2,1,-1,1,-1,1,-1
3033,2,1,5,0,1,1,0,2,0,-1,1,-1,1,-1
3034,2,1,3,3,2,1,1,2,0,-1,1,-1,-1,1
3035,4,1,3,0,2,1,0,1,0,-1,1,-1,-1,1
3036,2,1,5,0,1,0,0,1,0,-1,1,-1,1,-1
